image_id,id,caption
210394,565687,an old bus on the road and people boarding it
91619,565761,A stop sign on a sidewalk next to a street.
278749,565870,Black and white photo of a sidewalk with a person holding a Subway sign in the foreground.
210394,566176,A large bus and some people on a city street.
278749,566416,a man holds a sign advertising a deli 
91619,566466,an over head view of a stop sign
252559,566668,A group of people walking across a street below a tall building.
463647,566776, A couple of detour signs sitting on either side of an orange cone.
210394,566848,A truck driving down the middle of a street next to a crowd of people.
356169,567058,A wet road in a rural neighborhood. 
419201,567143,A herd of animals grazing on top of a grass field.
384513,567580,a donkey standing by the road with the blue cart attached to it 
243867,567783,a bus and some cars parked outside a station
351589,568063,A wooden bench sitting outside of a home.
356169,568183,A stormy cloud overshadows houses and a neighborhood intersection.
356169,569221,two cars driving on a street near a tree and a fence
463647,569926,Two signs with arrows pointing to each other for detour
210394,570037,A bunch of people who are standing outside a bus.
384513,570058,A donkey is pulling a blue cart with no passenger.
108440,570184,A train that is on a rail over a bridge.
351589,570241,The bench is in a shady area surrounded by plants
351589,570256,A bench that is sitting in the dirt.
351589,570259,a bench in the shade of a near by tree 
108440,570265,Train moving along raised tracks with mountain in background
243867,570492,A bus and a car travelling in the same direction on a sunny day. 
384513,570637,A donkey hooked up to a cart stands on a street. 
192716,570779,a street sign attached to a wooden pole
243867,571008,A bus on the side of the road in traffic.
419201,571607,a grassy field with some animals in it
192716,572015,a stop sign has some graffiti on it 
252559,572134,a number of people walking on a side walk near a building 
252559,572275,People walking down a city street lined with brick buildings.
463647,572782,a couple of signs that are on a street
55299,572841,A bird is perched on a large rock near the shore.
351589,572920,A small bench in front of a building
252559,573049,There is a lot of foot traffic on this street in the city.
579818,573235,A train driving over a small bridge on a green hillside.
131444,573335,A man wearing a hat and a gray jacket.
271457,573372, A bench sitting on to of a field of tall grass near water.
356169,573547,A long road line with lots of houses.
463647,573895,Two signs show a street is blocked and detoured.
55299,573936,a large bird perched on a rock on a beach next to the ocean
278848,574281,A group of people standing outside of a bus.
419201,574586,"Several cows laying down, grazing and walking on a farm with birds flying around. "
108440,574765,A passenger train moving down the train on a bridge.
579818,574768,The old fashioned train is going over the bridge.
271457,575013,a big river flowing past some dry grass and reeds 
419201,576134,a large field of grass and cows 
356169,577243,We are looking at an almost empty street.
419201,577865,Clouds are forming over a farm field with a horse in it and birds flying in the air.
271457,578154,Empty wooden bench by the shore brush on a lake.
131444,578426,A man with a suit and tie and a fedora on.
271457,578472,The wooden bench has tall grass around it near the water.
131444,578882,A man wears a suit with a blue shirt and a multicolored tie.
579818,578929,A large long train on a steel track.
55299,579453,The animal is sitting on the rocks looking at the water
78032,579602,Benches on a paved deck overlooking a waterway
131444,579761,A man in a suit and tie wearing a hat.
192716,579875,Traffic sign with graffiti displayed near white building in urban area.
489046,579934,A bird sitting inside of a green bush outside
243867,579990,A bus parked along the side of a busy street.
271457,580368,A bench right next to some tall grass at the edge of a body of water.
78032,580376,A picture of some type of park with benches and no people around.
55299,580491,A bird that is sitting on a rock near the water.
400367,580514,The car lights are streaking by on the street.
489046,580576,A small bird sitting on a thin tree branch.
108440,580669,A train on top of an overpass bridge set of train tracks with fields on both side.
55299,580716,The large bird stands on rocks near the beach.
489046,580729,A brown and black bird standing on a tree branch. 
489046,581020,a pretty bird sitting on a branch among some leaves 
489046,581173,There is a bird perched on the limb of a tree.
108440,581224,A large long train on a steel track.
400367,581474,A picture taken at slow shutter speed on a city street at night.
259571,581555,An orange truck driving down a street full of men in the back.
400367,581609,Several cars parked on a street near trees.
78032,581672,There are two metal benches on the patio.
400367,582038,A city at night with cars driving by on a street. 
373705,582099,"A number of young people are enjoying themselves around a fountain, not far from a fire hydrant."
579818,582241,The train is passing over a little bridge. 
106048,582976,A white bus driving past a tall building.
289659,583005,A giraffe  standing on top of a dirt and grass field.
259571,583070,A group of men are riding in the back of a dump truck.
278848,583164,People are standing in the rain alongside a bus.
192716,583211,a stop sign a building cars bushes and trees
278848,583233,a black and white picture of people walking in the rain under an umbrella
192716,583529,A red stop sign sitting in front of a tall palm tree.
324818,583642,a couple of birds are standing on a branch
293474,583652,a yellow and black fire hydrant on the sidewalk
373705,583824,A red and yellow fire hydrant near the water fountain. 
131444,584027,a man that is in a suite and a tie
78032,584033,a couple of park benches on some concrete
106048,584257,a black and white bus some bushes and building
78032,584300,Two bench's sitting on the ground near a fence.
293474,584417,A yellow and black frisbee sitting on a  sidewalk.
259571,584465,A group of people in the back of a dump-truck. 
373705,584562,a skinny red fire hydrogen  by some people
153527,584941,A row of wooden benches sitting on the side of a road.
278848,584988,People are waiting for the bus with umbrellas. 
13659,585718,A man sitting in front of a laptop computer in an office.
259571,585773,Bunch of people sitting in the back of a dump truck
101068,585876,A baseball player holding a bat while standing on a field.
293474,585923,Yellow and black fire hydrant near curb in front of store window
400367,585995,A city street lined with parked cars at night.
373705,586413,A red and yellow fire hydrant sitting on the side of a road.
324818,586456,Two multicolored exotic birds perched on a wooden branch with trees and flowers behind them.
106048,586663,A white decorated bus is next to a building.
579818,586720,A train moving on a grassy hill over a wooden cavern. 
259571,586745,There are man lining the sides of the dumb truck.
106048,586783,a large white bus that is by a building
324818,587353,There are two parrots perched on the branch. 
106048,587791,A large bus parked in a parking lot 
128051,587858,A green bus with a smaller bus sitting on top of it.
278848,588300,A bunch of people standing together with some umbrellas.
13659,588493,Adults working on projects and computers in office environment.
289659,588498,A giraffe walking about in a large enclosure. 
293474,588680,a black and yellow fire hydrant on a city street
109441,588761,A square reflective glass building sitting next to a street light.
324818,589327,Two parrots sitting on a branch side by side 
153527,589387,A row of wooden raid with various tools on them.
76417,589396,A dog is sticking it head outside of a car window 
13659,590158,a table with two laptops and chairs 
13659,590512,Man works on laptop as three others work on a project.
76417,590866,a dog in a car on a street near a traffic light
289659,591054,The giraffe is eating grass from the hill side.
293474,591086,A yellow fire hydrant on a sidewalk by a storefront.
101068,591432,The man is hitting the water balloon with a bat.
373705,591495,A red fire hydrant is next to a public water fountain.
153527,591508,Several tools sit on the wood boundaries of a field.
109441,591527,A large office building has shining mirrored windows.
109441,591959,There is a very big building with a lot of windows.
101068,592929,a man is swinging a baseball bat outside
28993,592950,a couple of yellow poles are on the street
153527,593050,Several pieces of wood lined up near a lot with several axes around.
109441,593183,A picture of a reflection in a building. The view is from the street.
324818,593329,Two parrots perching on a tree branch in a tropical garden.
364587,593610,Old rusted transit train cars sit on the tracks. 
13659,593641,A man typing on a laptop keyboard in a cluttered work environment.
153527,594106,Tools are lying in a road on pieces of thick wood. 
28993,594246,Three fire hydrants in front of a huge building.
364587,594270,An old train makes its way down the track in the country.
169169,594657,"A banner in a metropolitan area reading ""spring in the city""."
128051,595133,A van is on the roof of a bus of the same door.
76417,595138,A dogs head hanging out the window of a vehicle.
101068,595581,a baseball player is swinging a bat and some grass
169169,595683,"People are walking around a plaza that has a sign that reads ""Spring in the City""."
364587,595719,"A train traveling down the track, with power lines in the back."
101068,596130,A little kid is swinging at a water balloon. 
28993,596682,Thee copper fire hydrants on a plaza in a large city.
364587,596760,A small train is traveling on the railroad. 
76417,596818,The dog holds it's head out of a car window near traffic signals.
395388,596881,some people and some white sheep in their pens 
221017,596976,A rooster is walking on a grassy beach.
165039,597727,A bus driving in a city area with traffic signs.
460967,598786,A colorful bus parked in a lot beside a tall building with many windows.
310072,599219,a metal bench resting on a sidewalk with cars on a street in the background
310072,599372,A park bench has a persons hat sitting on it.
229753,599598,Two tall giraffes are next to bare trees.
460967,599635,A bus that is red white and blue with advertising on it driving down the street.
165039,599884,The bus is pulling off to the side of the road.
310072,600029,A black metal bench with a had hanging on the back of it. 
16502,600200,A sheep standing on top of a rock. 
559956,600290,A group of people kneeling down beside some sheep.
197870,600293,a small chicken is standing by a bench
221017,600861,A brown chicken standing on top of a lush green field.
16502,600935,Goat standing on top of rock pile with grass growing on it
460967,600982,A big bus in a parking lot next to a big building 
566758,601160,A school bus is parked on the side of the street.
566758,601379,A bus parked by a curb on the street 
90155,601634,A train on the tracks out in the country 
16502,602324,A sheep is standing on top of a large rock.
16502,602822,The sheep is standing all alone on the rock.
221017,602889,A rooster walking on a beach near the ocean.
90155,603125,This is a extremely long freight train heading south.
197870,603443,A chicken standing below a bench at a park.
26926,603458,An orange fire hydrant with a face and bow tie drawn on it. 
221017,603516,A chicken walking around on the ocean shore.
165039,603652,Bus coming down the street from the intersection
90155,603767,A long train is driving down the tracks.
516143,603770,a green and white bus is on the street
559956,603971,Two women are squatting down and petting brown and white long haired goats. 
566758,604016,A school bus parked next to a curb. 
390301,604104,A white and green rusted fire hydrant spewing out frozen water.
516143,604193,a public transit bus on a city street
16502,604256,A mountain goat stands on top of a rock on a hill.
390301,604275,A water hydrant is that frozen with nothing on it. 
165039,604351,a public transit bus on a city street
197870,604790,a close up of a chicken under a bench near a field
390301,604818,Broken fire hydrant has ice hanging out of it.
310072,605105,A bench on cement in a park 
566758,605249,The yellow school bus has stopped at the bus stop.
390301,605313,A fire hydrant has frozen and is covered in icicles.
165039,605539,A bus pulls over to the curb close to an intersection.
90155,605594,A train with several cars riding on the track.
26926,605696,A red fire hydrant with a face drawn on it's side.
566758,606221,a school bus on a city street 
310072,606242,Hat sits on empty park bench made of black iron
460967,606295,Photograph of an outdoor place with a bus.
460967,606634,A city bus in the parking lot of a building. 
221017,606654,Rooster walking outside on the sand dunes at the beach.
197870,606800,A wooden park bench with a statue of a chicken under it.
475387,606909,A train traveling down tracks near a train station.
26926,607064,"This is an image of an outside district.
"
229753,607341,a close up of two giraffes near one another 
229753,607869,A couple of giraffe standing around palm trees.
516143,607880,the signs states all directions and points up
516143,608156,An empty city bus travels down a city street.
26926,608249,An orange fire hydrant with graffiti to look like a face.
475387,608457,Engine and train stopped at an indoor platform.
537053,608525,a giraffe in a field with trees in the background
537053,609758,A giraffe standing on top of a green field.
516143,609863,A green and blue bus driving down a street.
90155,609992,a train on a track with a sky background 
559956,610091,Two women have stopped to pet the sheep.
559956,610427,Two women are watching some goats get tie down.
475387,610446,A train in the station with people waiting
26926,610637,A fire hydrant with graffiti that makes it appear to be smiling mischievously.
389566,610865,"The encompassing of an outside town in the picture.
"
390301,611211,A fire hydrant with frozen water coming out of it.
336658,611715,"A photograph of an outside with numerous things in the scene.
"
537053,611936,A beautiful zebra standing in a green field.
290592,612135,A cluster of black and white sheep hang out by a fence.
537053,612161,a giraffe is running around in a green field
197870,612167,A chicken is standing under a bench in a park.
315187,612210,an old passenger bus parked next to a walgreens 
229753,612492,Two giraffes are standing next to a tree trunk.
336658,612801,A transit center all lit up at night.
198510,612930,A person holds a bag while walking on train tracks.
198510,613254,A man is seen walking on tracks next to a train.
198510,613638,Rear view of a man with a sack walking on railroad track next to a train.
127092,613877,A big building perched atop a hill with a sign in the foreground.
198510,613902,A man holding something in his hands while walking on the train track while the sun shines on him
315187,614136,On the road  a bus and a car are going.
559956,614372,Two women petting a few goats at a petting zoo
336658,614514,A city skyline after the sun has set. 
345261,614527,Two giraffe standing on to of a dry grass covered field.
345261,614587,Two giraffes on the plains looking opposite directions
315187,614757,a busy street witha a van and a car driving 
127092,614909,A sign letting readers know that there is a train. 
127092,614993,A historic trolley sign is across the street from a large building.
389566,615038,"A flock of sheep crossing a road, blocking traffic."
229753,615141,Two giraffes are standing by a palm tree.  
315187,615150,A bus parked in front of a building.
198510,615228,A man carrying a bag walking down the train tracks. 
336658,615558,The buses are parked next to the pole.
336658,616206,A city road with buses and people on the sidewalk
127092,616727,A city street with a road sign next to some buildings
290592,616983,a bunch of sheep are standing behind a fence
315187,617190,Traffic in front of Walgreens on a town street.
438017,617479,a street light on a corner with a red light on it 
345261,617521,some giraffes standing by each other in a field
438017,617656,The road is wet because it has rained. 
290592,617748,"Close together group of white, beige, and brown sheep, from the rear, standing in grass at fence gate."
127092,618035,A row of buildings and a city street on a hill that is pretty steep.
290592,618072,A herd of sheep all gathered near a fence area.
345261,618298,Two giraffes looking across the plains at sunrise.
345261,618652,Two giraffes standing in a wide open area.  
475387,618711,An old train is pulled up to a passenger terminal.
438017,618799,a street with traffic and wet roads from the rain
389566,618950,A herd of sheep on the road and a car
181816,619493,A statue is sitting on a street bench.
537053,619619,A lone giraffe standing in a large grassy field
389566,619853,A herd of sheep are blocking the road.
290592,619875,this is a group of sheep on the grass
389566,620636,Herd of sheep standing on roadway in rural area.
475387,620661,A passanger train stopped to pick up passangers at a station.
407518,621423,A brown bird perched on top of a metal fence.
545219,621568,A double decker bus with neon lights at night.
140640,622257,A group of women wearing hats while standing at a dessert table.
516804,622555,A bus stop sign with a large building in the background.
140640,622746,Women in fancy hats serving cakes at a candle lit table
438017,623065,a couple of red lights are hanging over a road
516804,623116,a building and a street sign are by a road
516804,623176,A close shot of a Bus stop sign near the building. 
344611,623187,A yellow hazard sign sitting on the side of a road.
516804,623908,A sign is posted that says this bus stop is closed.
474881,624019,Horned mountain goats enjoying green grass next to the snow
407518,624048,A bird is perched on top of a wire fence
516804,624574,"A street sign reads ""Bus Stop Not In Use""."
275727,624583,Yellow and grey train near platform at railway station.
49091,624607,A city lined with tall buildings covered in hanging letters.
474881,625027,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  "
275727,625297,A train is moving along the tracks past a traffic signal.
344611,625359,A warning sign for high water is on the side of the road.
407518,625485,a small bird sitting perched on a chain link fence
140640,625545,A group of women standing next to a cake.
140640,626190,Three women that are standing in front of a table.
545219,626569,A neon double decker bus is driving by a few pedestrians.
438017,626581,A red stop light that is over a street.
181816,626684,A bench that has someone in costume sitting on it.
545219,626935,A bus that is decked out with multi colored lights on it.
344611,627123,The sign is a good reminder that there is water on the pavement.
446206,627236,There is a train and bus in the cityscape. 
446206,627257,a train and a bus in the middle of a city
76416,627307,A double decker bus driving past very tall buildings.
344611,627960,A Water on Pavement sign in a flooded area of a road.
275727,628093,A train engine carrying carts down a track into a station.
407518,628149,A bird with an orange beak and white stripe on its head.
344611,628203,a street sign mentioning water on the road
181816,628343,Statue of caricature sitting on bench near roadway in urban city.
446206,628529,A passenger bus on the road with a train on the overpass
76416,628567,A double decker bus that is parked in front of a big building. 
104782,628578,a stop sign and a white and green street sign and a tree
181816,628856,a bench with a statue stting on one side of it 
275727,629023,A freight train riding on tracks through a forested area.
446206,629033,a monorail going down the track as a bus parks by the side of a road 
545219,629098,some people standing around a bright lit up party bus 
140640,629292,a couple of women in hates cutting some cake 
275727,629314,a yellow and gray train some tracks and trees
49091,629521,Signs displayed in a crowded urban alleyway 
104782,629847,A road sign on top of a stop sign at an intersection
446206,630062,A bus is passing in front of big buildings and beautiful gardens.
181816,630086,a person in an outfit is sitting on a bench
474881,630202,The elk have horns and are eating grass. 
49091,630646,dozens of signs with Chinese characters hung over the streets of a city
474881,630724,The mountain goats are eating the grass on the slope.
76416,630781,a double decker bus with a giant iPod advertisement plastered over the entire bus
545219,631117,a colorful bus decorated with lights is standing on road at night.
309452,631874,The bird has a black head and yellow feathers.
76416,632062,a yellow green white and red double decker bus and a building
49091,632422,a black and white photo of a street signs and buildings
309452,632561,a colorful bird holding on to a tree branch 
8690,632624,The two young girls are petting the two goats.
474881,633142,The longhorn sheep are grazing on the mountain.
8690,633359,Two small children petting animals at a zoo.
76416,633643,A double decker passenger bus with advertising for a technology product.
49091,633808,a bunch of buildings in a city having signs strung across
8690,634535,Two young girls petting goats in a pen.
407518,634689,Bird sitting on top a chain link fence. 
8690,634709,Two girls pet a goat that is in a pen.
17627,634836,Several cars are parked in front of a building.
571943,634840,a pole with a street light and signs next to a bare tree
309452,635336,A colorful bird sits on a tree branch. 
309452,635777,A yellow bird stands perched on a tree branch.
571943,636535,Street signs and a traffic light on a pole beneath a tree.
200162,636691,A train traveling under a signal lights on top of tracks.
571943,636991,A yellow traffic light hanging off the side of a pole.
320425,637003,A group of giraffe standing next to each other on a dirt field.
309452,637289,A yellow and black bird is perched on a tree. 
17627,637716,A green car has parked on the curb in a parking lot
17627,637893,Small parking lot of cars in front of a stone building.
320425,638029,Ten giraffes loitering around a building out in the day.
87244,638083,the fire hydrant has on the side of the road
200162,638197,a black train is coming down some tracks
8690,638750,This is an image of two girls with goats
104782,638910,"A street sign reads ""Bacchanalia"" above a stop sign."
87244,639283,a fire Hadrian that is out next to a house
104782,639363,A red stop sign with a green street sign posted above it.
263594,639428,A bird walking past a white car in a lot
104782,639468,There is a street sign on top of a stop sign near a tree. 
571943,639595,A traffic light on a metal pole by a tree.
190676,639733,A panoramic shot of several people standing near a plane.
263594,639923,This is a picture of a car parked in a handicap space in a lot.
263594,639926,A white care is sitting in a handicapped parking spot.
471023,640128,A group of walkers are seen while passengers ride in a train.
290248,640277,A crowd of people standing in the middle of a street.
575372,640670,A road sign that indicates route sixty six.
290248,640694,A crowd of people are walking through a covered sidewalk.
575372,640811,A street light with a mountain view in the background
190676,641032,There is a group of people gathered around an airplane outdoors. 
320425,641050,A giraffe and its herd standing in an enclosure.
471023,641796,"A picture of the land, trees, and people passing by as they ride in a vehicle."
571943,642115,A picture of a street light and sign showing the street names.
87244,642421,"A black and white photo of a fire hydrant, near a building."
393093,642629,A silver and green train crossing over the tracks
575372,642932,Traffic lights over a street with blue sky in background.
575372,643220,some street lights on a pole over a road
458109,643667,A train parked next to some train tracks.
393093,643985,A train passes on a bridge atop a street.
87244,643987,Two color fire hydrant on cement slab in front of house.
87244,644128,A fire hydrant sits by itself in front of a business
304365,644211,A large long train on a steel track.
320425,644395,a couple of giraffes are standing in a field
482585,644859,a couple of trains are on the tracks
458109,645131,"A passenger train rides on the rails, with another set of rails nearby."
393093,645299,A large long train on a steel track.
263594,645413,There is a car parked in the handicapped spot.
200162,645436,Train with cars in rail yard waiting to load.
190676,645661,The people was outside about to aboard the plane
575372,645671,A  view of a street light on route 66.
374551,645715,There is a tiny bird on the branch.
263594,645728,A bird near a car parked at the bay
335177,645911,A round intersection on a surburban street with one floor homes.
190676,646027,Men lined up an a runway in a desert greet an arriving jet plane.
190676,646048,People lined up near an airplane and others in military uniform.
471023,646146,a vehicle is flying past a group of people
458109,646172,a train that is next to a train track
374551,646228,a couple of birds that are on a branch
436883,646623,"A green bus traveling down the street, in a city."
436883,647130,A small green bus on a busy road.
393093,647483,The train is going over the busy urban bridge.
471023,647568,A train is traveling quickly as a group of people look on.
290248,647696,People walk down a crowded street at a festival
393093,647873,a green orange and silver train and some cars
374551,647881,a brown gray and black bird sitting on a branch
17627,648156,Cars are parked on the the street in front of the building.
335177,648188,The view of a residential neighborhood with an abundance of trees.
200162,648409,A train driving down the tracks near a platform.
436883,648507,A green bus with signage on a city street.
482585,648663,Two trains parked on the tracks near a platform.
253835,648726,A woman and a small child watch a train as it passes.
374551,648775,a bird is sitting on a tree branch outside
374551,648982,A bird standing on a tree branch by itself.
253835,649164,A woman and baby at a train platform.
304365,649188,A commuter train traveling down the tracks into the next station.
482585,649464,Two trains are parked on the train tracks
17627,649551,Cars are parked on the street near an old building.
253835,649725,A woman standing on the side walk with her child.
253835,649809,woman standing with backpacks on platform with train 
471023,649863,People on a wilderness path are seen from a train.
436883,649977,A small public bus in a Hispanic country
290248,650174,A large crowd is walking in the street for a festival
335177,650210,A white truck parked in a persons driveway
436883,650472,The green bus is on a street with other traffic. 
79034,650667,A fire hydrant sits in the middle of the park
335177,650729,a nice neighborhood with some green grass in it
482585,650973,Two trains sit idle in a train station
335177,651023,"Suburban street scene showing a curve, houses, and cars in driveway."
79034,651405,Blue fire hydrant in park near tall tree.
304365,651510,A train at a rest in a small train station
482585,651825,Two trains at station near group of people on platform.
290248,652244,Several people are grouped together in a public area.
88218,652292,Signs proclaim the famous Haight Ashbury intersection and district.
458109,652598,Shadows are cast onto the side of a train because of the sun.
79034,652665,A blue fire hydrant sitting in the middle of a park.
79034,652902,A blue fire hydrant in a clearing of trees
253835,653079,A woman and baby are waiting for the train
320425,653095,A group of giraffes are gathered together in their enclosure
304365,653250,A blue and yellow train is parked on the tracks.
79034,653619,a blue fire hydrant standing close to a tree 
88218,653810,"a pole with street lights, signs and wires attached to it "
88218,653813,A traffic light at the intersection of Haight and Ashbury
88218,654077,A traffic sign is shown with traffic signs above it.
11197,654203,A man prepares to cross the street at a crosswalk
278006,654463,There are a few street signs next to a house.
272364,655020,a few giraffes that are reaching to eat
304365,655410,this is a train station waiting for a passenger
11197,655451,View of a street corner with people waiting at the corner.
458109,655631,A train sits on the tracks by the platform.
88218,655811,The street signs and traffic signal are below wires attached to the pole.
272364,656301,These giraffes are feeding on hanging plants in a tree
200162,656371,A yellow and red train is on the tracks.
180188,657095,A long black train sitting on top of railroad tracks.
296224,657316,A city bus is parked on the curb waiting for people
193884,657475,A red stop sign sitting on the side of a road.
11197,657677,Couple of people standing at an intersection waiting to cross.
6723,657847,Row of buildings on empty street near side walk.
11197,658370,Two signs with arrows and a man standing on the sidewalk.
180188,658706,An old train with graffiti on the tracks.
272364,658773,Four tall giraffe are looking up to eat from a feeder.
11197,658937,People are standing on the corner of a street.
272364,659082,four brown and white giraffes eating greens together
334521,659630,Giraffes and a bird behind a chain link fence at a zoo
278006,659737,"Street signs in front of a hree-story grey frame house with bay windows, dormers, and a porch."
363072,659802,this trains station has a white building in the background
278006,660739,"A street sign marks the intersection of 3 streets, while three housed stand in the background."
193884,660970,stop sign on a street of a cemetary
363072,660984,A silver train sitting next to a forest next to a tall building.
180188,661058,A spray painted freight train is parked in a dirty rail yard.
6723,661195,A building lined street with three lanes and light traffic.
363072,661200,The commuter train is headed toward the tall building.
272364,661326,Four giraffes are reaching in the tree for food.
186449,661572,An elderly woman sits on a bench with a crowd behind her.
296224,661768,a white bus is sitting by a curb
180188,661880,A brown freightiliner train parked on the tracks
186449,662379,An elderly woman with a kerchief on her head sits on the bench.
180188,662426,The freightliner sits on the tracks with graffiti spray-painted on the side.
278006,662560,A couple of green street signs sitting in front of a gray building.
20107,662762,The fire hydrant has some writing on its side.
320554,662789,A black cat laying in the sun under a bench
186449,662850,there is an old woman sitting on a bench
296224,662887,theres a number 41 bus with a green stripe on it 
6723,663103,A street with light poles and businesses on both sides.
54967,663195,A city street with cars and street lights.
186449,663210,A black and white image of an old person sitting on a bench
238039,663694,there is a goat that has a leash on 
363072,663783,a white train is coming down some metal tracks
344816,663814,The train engine is followed by a line of open cars.
363072,663825,a train on a track near many trees 
238039,664018,a small animal walking down a rock road
334521,664133,A couple of giraffe standing next to each other.
366178,664219,a road that has some snow all around it
420916,664220,a red park bench that is by some water
296224,664327,A bus sitting on the side of the road.
320554,664706,A black cat sitting under a park bench.
320554,664739,A black cat sits beneath a bench in the sun.
320554,664751,A cat sits under a park bench outside.
366178,664762,There is a street sign on a pole on the side of a snowy highway.
420916,664763,Three people are sitting on a bench looking out at mountains and a lake.
54967,664836,A view down a street of a couple of buildings and a couple of cars.
278006,665182,A grey house sitting between a couple of other houses.
6723,665221,A street with a row of older red brick building on one side.
569273,665321,Fire hydrant sitting in the middle of a hiking area on the side of a gorge. 
320554,665396,There is a cat lying in the sun by the bench.
334521,665510,Two giraffes that are together in an enclosure. 
366178,665554,A red fire hydrant sitting on the side of a road.
420916,665555,A group of people sitting on a bench near a lake.
334521,665564,Two giraffes stare at a crane from behind a fence.
569273,665876,A fire hydrant near a hiking trail outside.
569273,665948,The fire hydrant is painted yellow and orange.
54967,666606,There are cars on the street in the distance.
186449,666699,A person with a cane and a roller bag sitting on a bench.
569273,667613,A yellow fire hydrant that is in the wilderness. 
20107,667868,A rusty and old looking fire hydrant sits on the concrete in front of a mural.
193884,668485,a road that has a small red stop sign by it
193884,668626,Lone stop sign at small intersection in a cemetery of castes.
54967,668730,a couple of cars are driving down a city street
6723,668731,A bike and walking path running side by side near a city street.
126592,668842,A red stop sign sitting under a couple of street signs.
344816,669577,A train driving down the tracks under a bridge.
126592,669823,A stop sign is posted next to a parking lot.
193884,669949,A lone stop sign in a row of crypts
338560,670079,A blue fire hydrant posed on a street corner in a city.
238039,670144,A small animal is being lead on the leash
366178,670189,A fire hydrant and sign buried in the snow.  
420916,670190,Three people sitting on a bench in front of a lake. 
334521,670220,Two giraffes inside of a cage at the zoo.
344816,670669,A train is traveling underneath a cement bridge.
338560,670724,A blue water hydrant on a pavement near the road
338560,670778,a blue and yellow fire hydrant sitting on the sidewalk next to a quiet street
512564,670802,Various vehicles are driving down a city street. 
569273,670892,A fire hydrant is near people viewing a canyon. 
20107,671159,An old rusted fire hydrant is on the ground near a painted wall.
238039,671341,A white sheep standing on top of a dirt road.
54967,671640,"A city road with cars, truck and traffic lights"
338560,671684,A blue and yellow fire hydrant on the side of a road.
446117,671721,An orange on the middle of a park bench. 
238039,671773,A sheep being walked on a leash on a path. 
15517,672529,Buses parked on a road outside a large bus station. 
344816,672610,A cargo train crossing under an overpass and switching tracks. 
366178,672697,A road signage giving directions on a road covered with snow
420916,672698,Three persons seated on a bench near a pool of water
15517,672928,A city road with buses and bus park
512564,673043,a couple of buses that are on a empty street
190923,673578,"An urban street with a streetlight, one way sign, and people walking."
446117,673638,A ripe tangerine atop a worn wooden picnic table.
126592,673666,a top sign sitting in a parking lot full of cars
126592,673861,A stop sign stands at the corner of Sutter Street.
344816,674041,A train is sitting along tracks under and overpass.
484029,674094,A stop sign with a street sign above it.
15517,674107,The view of a metropolitan area behind many buses.
296224,674380,A close up view of a very big pretty city bus.
15517,674443,A wide view of a bunch of buses by some buildings.
484029,674925,A street signs is on top of the stop sign
190923,675213,some people a trash can and a stop and go light
350023,675409,A city street show cars going up and down the hill.
42563,675442,Railway car on snow covered tracks approaching urban area.
20107,675548,A rusted fire hydrant sits off to the side
369751,675588,Parking meters and signage are on the side of the street
15517,675640,a photo of a bus terminal taken from a distance
446117,675912,An orange is sitting by itself on the bench
42563,675973,A train riding on a snow covered track near trees. 
277584,676181,A cat outside looking through a window. 
531036,676308,the driver of a double decked bus standing outside
259854,676426,Two street signs are sitting on top of the pole
20107,676502,A rusty old fire hydrant on the ground.
574425,676695,Two old fashioned buses parked on the side of the road.
259854,677215,a couple of very large signs by a buliding
446117,677262,An orange is sitting on top of a bench.
126592,677578,a red stop sign with a street sign attached
394275,677716,A blue bus driving down a street past a park.
42563,677737,"A yellow bus travels through a snowy, tree lined street."
512564,677978,A city street lined with very tall buildings.
531036,678144,A double decker bus next to a normal sized bus. 
350023,678154,A hill of a street at a stoplight with traffic 
350023,678178,A street that has four lanes of traffic.
361103,678187,A city sidewalk with people walking up and down 
512564,678347,A two way street has minimal cars on it.
531036,678387,A double decker bus is stopped with a man in a vest looking in.
369751,678561,A row of parking meters in front of a stop sign. 
574425,678615,An old red and black bus is on the street.
17905,678661,A man standing next to a light and a sign.
361103,678679,There are pedestrians walking passed a traffic light.
42563,678829,A metro style train speeding down the tracks between evergreen trees.
277584,678842,A cat sitting outside a glass window. 
259854,678889,A sign letting drivers know that they can't stop on the curb. 
17905,679075,A man standing next to a traffic light in Australia 
531036,679119,there is a double decker bus that is next to a small bus
17905,679258,a man that is standing next to a traffic light
277584,679418,A cat looking in a door from the outside 
259854,679573,There is a billboard add on the side of the street.
446117,679593,an orange sitting on top of a wooden table
484029,680046,A red sign letting drivers know to stop. 
512564,680102,Buildings on both sides next to a street.
338560,680120,A fire hydrant on a sidewalk of a city 
369751,680145,A car is driving down the road near some road signs. 
484029,680241,there is a stop sign and a street sign at the corner 
17905,680302,A man standing in front of a sign under a street light.
17905,680443,A man in shorts is taking a picture next to a red light. 
361103,681109,a street corner with a traffic light  in front of a Carphone Warehouse store with lots of people on the sidewalk
61268,681376,A train going down the track near a city
42563,681430,A train traveling along a forest through the snow.
369751,681471,a row of parking meters line a street in front of a stop sign
61268,681676,a big long train that has some storage containers on it
369751,681792,A view of a parking lot with parking meters.
277584,681836,a cat that is looking into a window
277584,681965,A cat as sitting outside while looking through a window.
